Estacao;Valor;Valor_D-1;m_postos;Incosistente;Area;P100;P95;P90
2;1.04;6.57;3;0;30850;64.33;25.12;19.89
2;6.49;1.04;3;0;30850;64.33;25.12;19.89
2;10.68;6.49;6;0;30850;64.33;25.12;19.89
2;5.4;10.68;2;0;30850;64.33;25.12;19.89
2;10.57;5.4;9;0;30850;64.33;25.12;19.89
2;12.09;10.57;18;0;30850;64.33;25.12;19.89
2;3.48;12.09;1;0;30850;64.33;25.12;19.89
2;10.16;3.48;8;0;30850;64.33;25.12;19.89
2;16.07;10.16;25;0;30850;64.33;25.12;19.89
2;8.01;16.07;15;0;30850;64.33;25.12;19.89
2;24.69;8.01;23;0;30850;64.33;25.12;19.89
2;10.64;24.69;12;0;30850;64.33;25.12;19.89
2;0.81;10.64;8;0;30850;64.33;25.12;19.89
2;4.97;0.81;4;0;30850;64.33;25.12;19.89
2;23.69;4.97;13;0;30850;64.33;25.12;19.89
2;1.25;23.69;2;0;30850;64.33;25.12;19.89
2;1.74;1.25;9;0;30850;64.33;25.12;19.89
2;8.93;1.74;12;0;30850;64.33;25.12;19.89
2;12.38;8.93;5;0;30850;64.33;25.12;19.89
2;16.15;12.38;21;0;30850;64.33;25.12;19.89
2;31.71;16.15;32;0;30850;64.33;25.12;19.89
2;6.26;31.71;12;0;30850;64.33;25.12;19.89
2;38.02;6.26;27;0;30850;64.33;25.12;19.89
2;3.71;38.02;13;0;30850;64.33;25.12;19.89
2;25.01;3.71;11;0;30850;64.33;25.12;19.89
2;6.06;25.01;8;0;30850;64.33;25.12;19.89
2;6.34;6.06;15;0;30850;64.33;25.12;19.89
2;12.75;6.34;13;0;30850;64.33;25.12;19.89
2;14.43;12.75;16;0;30850;64.33;25.12;19.89
2;10.92;14.43;9;0;30850;64.33;25.12;19.89
2;10.35;10.92;14;0;30850;64.33;25.12;19.89
2;4.17;10.35;14;0;30850;64.33;25.12;19.89
2;4.13;4.17;4;0;30850;64.33;25.12;19.89
2;6.02;4.13;8;0;30850;64.33;25.12;19.89
2;19.43;6.02;13;0;30850;64.33;25.12;19.89
2;13.18;19.43;9;0;30850;64.33;25.12;19.89
2;2.51;13.18;3;0;30850;64.33;25.12;19.89
2;8.97;2.51;12;0;30850;64.33;25.12;19.89
2;7.95;8.97;14;0;30850;64.33;25.12;19.89
2;9.07;7.95;13;0;30850;64.33;25.12;19.89
2;6.19;9.07;6;0;30850;64.33;25.12;19.89
2;5.71;6.19;9;0;30850;64.33;25.12;19.89
2;5.08;5.71;28;0;30850;64.33;25.12;19.89
2;1.33;5.08;2;0;30850;64.33;25.12;19.89
2;6.79;1.33;25;0;30850;64.33;25.12;19.89
2;7.51;6.79;10;0;30850;64.33;25.12;19.89
2;5.01;7.51;10;0;30850;64.33;25.12;19.89
2;6.91;5.01;22;0;30850;64.33;25.12;19.89
2;5.89;6.91;18;0;30850;64.33;25.12;19.89
2;5.2;5.89;14;0;30850;64.33;25.12;19.89
2;3.28;5.2;6;0;30850;64.33;25.12;19.89
2;3.16;3.28;5;0;30850;64.33;25.12;19.89
2;7.84;3.16;3;0;30850;64.33;25.12;19.89
2;17.69;7.84;14;0;30850;64.33;25.12;19.89
2;4.43;17.69;7;0;30850;64.33;25.12;19.89
2;4.72;4.43;1;0;30850;64.33;25.12;19.89
2;2.3;4.72;4;0;30850;64.33;25.12;19.89
2;3.91;2.3;5;0;30850;64.33;25.12;19.89
2;6.4;3.91;8;0;30850;64.33;25.12;19.89
2;18.83;6.4;10;0;30850;64.33;25.12;19.89
2;10.77;18.83;6;0;30850;64.33;25.12;19.89
2;0.93;10.77;1;0;30850;64.33;25.12;19.89
2;14.81;0.93;16;0;30850;64.33;25.12;19.89
2;5.39;14.81;14;0;30850;64.33;25.12;19.89
2;6.22;5.39;9;0;30850;64.33;25.12;19.89
2;5.22;6.22;5;0;30850;64.33;25.12;19.89
2;5.82;5.22;8;0;30850;64.33;25.12;19.89
2;5.78;5.82;2;0;30850;64.33;25.12;19.89
2;2.95;5.78;5;0;30850;64.33;25.12;19.89
2;14.7;2.95;14;0;30850;64.33;25.12;19.89
2;1.32;14.7;8;0;30850;64.33;25.12;19.89
2;3.9;1.32;11;0;30850;64.33;25.12;19.89
2;3.47;3.9;5;0;30850;64.33;25.12;19.89
2;5.74;3.47;26;0;30850;64.33;25.12;19.89
2;4.93;5.74;11;0;30850;64.33;25.12;19.89
3;2.02;4.93;1;0;30850;33.54;11.82;8.83
3;2.72;2.02;6;0;30850;33.54;11.82;8.83
3;4.25;2.72;5;0;30850;33.54;11.82;8.83
3;4.47;4.25;9;0;30850;33.54;11.82;8.83
3;4.01;4.47;6;0;30850;33.54;11.82;8.83
3;5.11;4.01;10;0;30850;33.54;11.82;8.83
3;3.8;5.11;5;0;30850;33.54;11.82;8.83
3;1.81;3.8;4;0;30850;33.54;11.82;8.83
3;2.97;1.81;8;0;30850;33.54;11.82;8.83
3;1.83;2.97;6;0;30850;33.54;11.82;8.83
3;3.04;1.83;5;0;30850;33.54;11.82;8.83
3;4.77;3.04;17;0;30850;33.54;11.82;8.83
3;3.46;4.77;10;0;30850;33.54;11.82;8.83
3;1.17;3.46;3;0;30850;33.54;11.82;8.83
3;1.4;1.17;3;0;30850;33.54;11.82;8.83
3;3.3;1.4;7;0;30850;33.54;11.82;8.83
3;0.62;3.3;5;0;30850;33.54;11.82;8.83
3;0.02;0.62;0;0;30850;33.54;11.82;8.83
3;0.2;0.02;1;0;30850;33.54;11.82;8.83
3;2.65;0.2;3;0;30850;33.54;11.82;8.83
3;1.02;2.65;1;0;30850;33.54;11.82;8.83
3;2.63;1.02;6;0;30850;33.54;11.82;8.83
3;0.85;2.63;6;0;30850;33.54;11.82;8.83
3;4;0.85;4;0;30850;33.54;11.82;8.83
3;5.83;4;3;0;30850;33.54;11.82;8.83
3;7.81;5.83;3;0;30850;33.54;11.82;8.83
3;2.29;7.81;2;0;30850;33.54;11.82;8.83
3;5.7;2.29;7;0;30850;33.54;11.82;8.83
3;2.56;5.7;4;0;30850;33.54;11.82;8.83
3;2.99;2.56;9;0;30850;33.54;11.82;8.83
3;5.02;2.99;12;0;30850;33.54;11.82;8.83
3;1.25;5.02;4;0;30850;33.54;11.82;8.83
3;0.64;1.25;7;0;30850;33.54;11.82;8.83
3;3.76;0.64;5;0;30850;33.54;11.82;8.83
3;3.58;3.76;1;0;30850;33.54;11.82;8.83
3;1.63;3.58;6;0;30850;33.54;11.82;8.83
3;3.7;1.63;6;0;30850;33.54;11.82;8.83
3;3.15;3.7;1;0;30850;33.54;11.82;8.83
3;4;3.15;13;0;30850;33.54;11.82;8.83
3;2.93;4;4;0;30850;33.54;11.82;8.83
3;7.63;2.93;5;0;30850;33.54;11.82;8.83
3;0;7.63;1;0;30850;33.54;11.82;8.83
3;0.1;0;0;0;30850;33.54;11.82;8.83
3;1.67;0.1;3;0;30850;33.54;11.82;8.83
3;0.51;1.67;2;0;30850;33.54;11.82;8.83
3;1.1;0.51;1;0;30850;33.54;11.82;8.83
3;0.66;1.1;1;0;30850;33.54;11.82;8.83
3;1.56;0.66;2;0;30850;33.54;11.82;8.83
3;0.48;1.56;0;0;30850;33.54;11.82;8.83
3;1.52;0.48;7;0;30850;33.54;11.82;8.83
3;0.05;1.52;0;0;30850;33.54;11.82;8.83
3;7.75;0.05;8;0;30850;33.54;11.82;8.83
3;0.9;7.75;2;0;30850;33.54;11.82;8.83
3;2.62;0.9;9;0;30850;33.54;11.82;8.83
3;2.96;2.62;5;0;30850;33.54;11.82;8.83
3;6.5;2.96;11;0;30850;33.54;11.82;8.83
3;1.32;6.5;7;0;30850;33.54;11.82;8.83
3;3.19;1.32;11;0;30850;33.54;11.82;8.83
3;1.06;3.19;2;0;30850;33.54;11.82;8.83
3;1.47;1.06;4;0;30850;33.54;11.82;8.83
3;2.95;1.47;8;0;30850;33.54;11.82;8.83
3;0.11;2.95;0;0;30850;33.54;11.82;8.83
3;0.35;0.11;0;0;30850;33.54;11.82;8.83
3;8;0.35;3;0;30850;33.54;11.82;8.83
3;1.39;8;3;0;30850;33.54;11.82;8.83
3;0.35;1.39;0;0;30850;33.54;11.82;8.83
3;0.06;0.35;1;0;30850;33.54;11.82;8.83
3;0.84;0.06;6;0;30850;33.54;11.82;8.83
3;1.31;0.84;3;0;30850;33.54;11.82;8.83
3;0.1;1.31;0;0;30850;33.54;11.82;8.83
3;1.16;0.1;4;0;30850;33.54;11.82;8.83
3;0.63;1.16;3;0;30850;33.54;11.82;8.83
3;0;0.63;0;0;30850;33.54;11.82;8.83
3;0;0;0;0;30850;33.54;11.82;8.83
3;0.02;0;0;0;30850;33.54;11.82;8.83
3;2.4;0.02;0;0;30850;33.54;11.82;8.83
3;2.89;2.4;2;0;30850;33.54;11.82;8.83
3;0.55;2.89;0;0;30850;33.54;11.82;8.83
3;0;0.55;0;0;30850;33.54;11.82;8.83
3;0.66;0;0;0;30850;33.54;11.82;8.83
3;3.37;0.66;2;0;30850;33.54;11.82;8.83
3;0.2;3.37;0;0;30850;33.54;11.82;8.83
3;0.87;0.2;3;0;30850;33.54;11.82;8.83
3;1;0.87;2;0;30850;33.54;11.82;8.83
3;1.22;1;0;0;30850;33.54;11.82;8.83
3;17.57;1.22;5;0;30850;33.54;11.82;8.83
3;11.1;17.57;11;0;30850;33.54;11.82;8.83
3;2.01;11.1;2;0;30850;33.54;11.82;8.83
3;0.14;2.01;0;0;30850;33.54;11.82;8.83
3;0.19;0.14;0;0;30850;33.54;11.82;8.83
3;2.05;0.19;0;0;30850;33.54;11.82;8.83
3;0.13;2.05;0;0;30850;33.54;11.82;8.83
4;2.06;0.13;0;0;30850;35.71;12.39;8.04
4;0.13;2.06;8;0;30850;35.71;12.39;8.04
4;0.18;0.13;0;0;30850;35.71;12.39;8.04
4;0.65;0.18;0;0;30850;35.71;12.39;8.04
4;0.02;0.65;0;0;30850;35.71;12.39;8.04
4;0;0.02;0;0;30850;35.71;12.39;8.04
4;1.93;0;0;0;30850;35.71;12.39;8.04
4;9.49;1.93;4;0;30850;35.71;12.39;8.04
4;13.37;9.49;2;0;30850;35.71;12.39;8.04
4;3.78;13.37;5;0;30850;35.71;12.39;8.04
4;0.57;3.78;1;0;30850;35.71;12.39;8.04
4;0.09;0.57;0;0;30850;35.71;12.39;8.04
4;0.54;0.09;0;0;30850;35.71;12.39;8.04
4;0.07;0.54;0;0;30850;35.71;12.39;8.04
4;0.11;0.07;2;0;30850;35.71;12.39;8.04
4;0.06;0.11;2;0;30850;35.71;12.39;8.04
4;3.19;0.06;4;0;30850;35.71;12.39;8.04
4;0.11;3.19;2;0;30850;35.71;12.39;8.04
4;2.94;0.11;0;0;30850;35.71;12.39;8.04
4;4.42;2.94;1;0;30850;35.71;12.39;8.04
4;0.02;4.42;0;0;30850;35.71;12.39;8.04
4;0.03;0.02;0;0;30850;35.71;12.39;8.04
4;0.11;0.03;1;0;30850;35.71;12.39;8.04
4;1.07;0.11;1;0;30850;35.71;12.39;8.04
4;0.26;1.07;0;0;30850;35.71;12.39;8.04
4;0.04;0.26;0;0;30850;35.71;12.39;8.04
4;1.97;0.04;1;0;30850;35.71;12.39;8.04
4;5.92;1.97;1;0;30850;35.71;12.39;8.04
4;12.44;5.92;1;0;30850;35.71;12.39;8.04
4;9.89;12.44;1;0;30850;35.71;12.39;8.04
4;0.01;9.89;0;0;30850;35.71;12.39;8.04
4;0;0.01;1;0;30850;35.71;12.39;8.04
4;1.53;0;2;0;30850;35.71;12.39;8.04
4;1;1.53;1;0;30850;35.71;12.39;8.04
4;3.57;1;8;0;30850;35.71;12.39;8.04
4;8.28;3.57;7;0;30850;35.71;12.39;8.04
4;0;8.28;0;0;30850;35.71;12.39;8.04
4;0;0;1;0;30850;35.71;12.39;8.04
4;7.54;0;1;0;30850;35.71;12.39;8.04
4;0.91;7.54;1;0;30850;35.71;12.39;8.04
4;0.16;0.91;0;0;30850;35.71;12.39;8.04
4;0.03;0.16;0;0;30850;35.71;12.39;8.04
4;0.34;0.03;0;0;30850;35.71;12.39;8.04
4;0.04;0.34;3;0;30850;35.71;12.39;8.04
4;1.62;0.04;1;0;30850;35.71;12.39;8.04
4;2.55;1.62;2;0;30850;35.71;12.39;8.04
4;3.98;2.55;2;0;30850;35.71;12.39;8.04
4;4.19;3.98;3;0;30850;35.71;12.39;8.04
4;0.74;4.19;1;0;30850;35.71;12.39;8.04
4;11.11;0.74;17;0;30850;35.71;12.39;8.04
4;12.04;11.11;16;0;30850;35.71;12.39;8.04
4;3.96;12.04;2;0;30850;35.71;12.39;8.04
4;4.76;3.96;1;0;30850;35.71;12.39;8.04
4;0.77;4.76;0;0;30850;35.71;12.39;8.04
4;1.45;0.77;2;0;30850;35.71;12.39;8.04
4;10.8;1.45;5;0;30850;35.71;12.39;8.04
4;0.35;10.8;1;0;30850;35.71;12.39;8.04
4;0;0.35;0;0;30850;35.71;12.39;8.04
4;3.45;0;2;0;30850;35.71;12.39;8.04
4;12.9;3.45;9;0;30850;35.71;12.39;8.04
4;22.69;12.9;8;0;30850;35.71;12.39;8.04
4;16.27;22.69;2;0;30850;35.71;12.39;8.04
4;5.23;16.27;4;0;30850;35.71;12.39;8.04
4;8.41;5.23;4;0;30850;35.71;12.39;8.04
4;7.85;8.41;5;0;30850;35.71;12.39;8.04
4;2.88;7.85;1;0;30850;35.71;12.39;8.04
4;0.38;2.88;2;0;30850;35.71;12.39;8.04
4;0.11;0.38;3;0;30850;35.71;12.39;8.04
4;2.84;0.11;5;0;30850;35.71;12.39;8.04
4;9.77;2.84;9;0;30850;35.71;12.39;8.04
4;14.09;9.77;15;0;30850;35.71;12.39;8.04
4;0.77;14.09;0;0;30850;35.71;12.39;8.04
4;0;0.77;0;0;30850;35.71;12.39;8.04
4;0.03;0;0;0;30850;35.71;12.39;8.04
4;0.02;0.03;0;0;30850;35.71;12.39;8.04
4;0;0.02;0;0;30850;35.71;12.39;8.04
4;0;0;0;0;30850;35.71;12.39;8.04
4;0.03;0;0;0;30850;35.71;12.39;8.04
4;0.1;0.03;0;0;30850;35.71;12.39;8.04
4;8.49;0.1;12;0;30850;35.71;12.39;8.04
4;6.4;8.49;12;0;30850;35.71;12.39;8.04
4;2.95;6.4;8;0;30850;35.71;12.39;8.04
4;10.58;2.95;33;0;30850;35.71;12.39;8.04
4;5.07;10.58;13;0;30850;35.71;12.39;8.04
4;6.13;5.07;21;0;30850;35.71;12.39;8.04
4;2.61;6.13;10;0;30850;35.71;12.39;8.04
4;4.34;2.61;9;0;30850;35.71;12.39;8.04
4;4.95;4.34;11;0;30850;35.71;12.39;8.04
4;4.27;4.95;5;0;30850;35.71;12.39;8.04
4;11.35;4.27;8;0;30850;35.71;12.39;8.04
4;0.59;11.35;1;0;30850;35.71;12.39;8.04
1;5.16;0.59;4;0;30850;59;30.33;22.46
1;0.17;5.16;1;0;30850;59;30.33;22.46
1;1.35;0.17;2;0;30850;59;30.33;22.46
1;6.77;1.35;6;0;30850;59;30.33;22.46
1;1.81;6.77;10;0;30850;59;30.33;22.46
1;0.61;1.81;4;0;30850;59;30.33;22.46
1;7.01;0.61;12;0;30850;59;30.33;22.46
1;1.73;7.01;4;0;30850;59;30.33;22.46
1;0.56;1.73;9;0;30850;59;30.33;22.46
1;0.16;0.56;1;0;30850;59;30.33;22.46
1;2.81;0.16;6;0;30850;59;30.33;22.46
1;3.3;2.81;7;0;30850;59;30.33;22.46
1;9.77;3.3;8;0;30850;59;30.33;22.46
1;4.48;9.77;3;0;30850;59;30.33;22.46
1;7.66;4.48;9;0;30850;59;30.33;22.46
1;2.81;7.66;5;0;30850;59;30.33;22.46
1;1.08;2.81;1;0;30850;59;30.33;22.46
1;1.16;1.08;9;0;30850;59;30.33;22.46
1;3.4;1.16;13;0;30850;59;30.33;22.46
1;0.63;3.4;10;0;30850;59;30.33;22.46
1;6.92;0.63;13;0;30850;59;30.33;22.46
1;11.78;6.92;15;0;30850;59;30.33;22.46
1;4.79;11.78;14;0;30850;59;30.33;22.46
1;2.62;4.79;6;0;30850;59;30.33;22.46
1;3.04;2.62;7;0;30850;59;30.33;22.46
1;1.06;3.04;1;0;30850;59;30.33;22.46
1;9.57;1.06;5;0;30850;59;30.33;22.46
1;5.62;9.57;13;0;30850;59;30.33;22.46
1;1.1;5.62;10;0;30850;59;30.33;22.46
1;4.76;1.1;3;0;30850;59;30.33;22.46
1;1.13;4.76;3;0;30850;59;30.33;22.46
1;0.65;1.13;1;0;30850;59;30.33;22.46
1;2.76;0.65;5;0;30850;59;30.33;22.46
1;2.22;2.76;1;0;30850;59;30.33;22.46
1;0.4;2.22;2;0;30850;59;30.33;22.46
1;0.13;0.4;1;0;30850;59;30.33;22.46
1;0.16;0.13;1;0;30850;59;30.33;22.46
1;0.56;0.16;2;0;30850;59;30.33;22.46
1;0.9;0.56;4;0;30850;59;30.33;22.46
1;0.97;0.9;2;0;30850;59;30.33;22.46
1;0.61;0.97;2;0;30850;59;30.33;22.46
1;2.27;0.61;5;0;30850;59;30.33;22.46
1;0.37;2.27;3;0;30850;59;30.33;22.46
1;2.41;0.37;3;0;30850;59;30.33;22.46
1;1.72;2.41;5;0;30850;59;30.33;22.46
1;0.95;1.72;9;0;30850;59;30.33;22.46
1;0.61;0.95;5;0;30850;59;30.33;22.46
1;0.13;0.61;1;0;30850;59;30.33;22.46
1;2.26;0.13;9;0;30850;59;30.33;22.46
1;1.24;2.26;4;0;30850;59;30.33;22.46
1;0.18;1.24;2;0;30850;59;30.33;22.46
1;33.25;0.18;5;0;30850;59;30.33;22.46
1;54.48;33.25;23;0;30850;59;30.33;22.46
1;0.76;54.48;0;0;30850;59;30.33;22.46
1;3.82;0.76;4;0;30850;59;30.33;22.46
1;0.13;3.82;0;0;30850;59;30.33;22.46
1;5.46;0.13;2;0;30850;59;30.33;22.46
1;20.12;5.46;16;0;30850;59;30.33;22.46
1;1.03;20.12;2;0;30850;59;30.33;22.46
1;0.01;1.03;0;0;30850;59;30.33;22.46
1;0.27;0.01;1;0;30850;59;30.33;22.46
1;6.3;0.27;1;0;30850;59;30.33;22.46
1;0.73;6.3;5;0;30850;59;30.33;22.46
1;18.3;0.73;14;0;30850;59;30.33;22.46
1;28.97;18.3;20;0;30850;59;30.33;22.46
1;31.42;28.97;10;0;30850;59;30.33;22.46
1;9.74;31.42;13;0;30850;59;30.33;22.46
1;15.79;9.74;6;0;30850;59;30.33;22.46
1;25.72;15.79;27;0;30850;59;30.33;22.46
1;7.7;25.72;5;0;30850;59;30.33;22.46
1;23.16;7.7;4;0;30850;59;30.33;22.46
1;13.93;23.16;5;0;30850;59;30.33;22.46
1;27.91;13.93;23;0;30850;59;30.33;22.46
1;9.55;27.91;5;0;30850;59;30.33;22.46
1;34.62;9.55;40;0;30850;59;30.33;22.46
1;17.72;34.62;13;0;30850;59;30.33;22.46
1;9.92;17.72;8;0;30850;59;30.33;22.46
1;14.37;9.92;31;0;30850;59;30.33;22.46
1;24.41;14.37;5;1;30850;59;30.33;22.46
1;3.56;24.41;15;0;30850;59;30.33;22.46
1;9.4;3.56;25;0;30850;59;30.33;22.46
1;10.96;9.4;10;0;30850;59;30.33;22.46
1;22.33;10.96;48;0;30850;59;30.33;22.46
1;14.31;22.33;16;0;30850;59;30.33;22.46
1;58.59;14.31;31;1;30850;59;30.33;22.46
1;43.44;58.59;16;1;30850;59;30.33;22.46
1;5.94;43.44;10;0;30850;59;30.33;22.46
1;0.74;5.94;7;0;30850;59;30.33;22.46
1;1.69;0.74;19;0;30850;59;30.33;22.46
1;8.23;1.69;12;0;30850;59;30.33;22.46
2;8.21;8.23;10;0;30850;64.33;25.12;19.89
2;5.93;8.21;26;0;30850;64.33;25.12;19.89
2;6.1;5.93;15;0;30850;64.33;25.12;19.89
2;2.03;6.1;5;0;30850;64.33;25.12;19.89
2;12.81;2.03;22;0;30850;64.33;25.12;19.89
2;8.93;12.81;9;0;30850;64.33;25.12;19.89
2;9.75;8.93;11;0;30850;64.33;25.12;19.89
2;6.74;9.75;3;0;30850;64.33;25.12;19.89
2;10.54;6.74;13;0;30850;64.33;25.12;19.89
2;11.75;10.54;13;0;30850;64.33;25.12;19.89
2;13.57;11.75;13;0;30850;64.33;25.12;19.89
2;13.15;13.57;15;0;30850;64.33;25.12;19.89
2;7.26;13.15;7;0;30850;64.33;25.12;19.89
2;11.28;7.26;20;0;30850;64.33;25.12;19.89
2;3.41;11.28;1;0;30850;64.33;25.12;19.89
2;16.55;3.41;21;0;30850;64.33;25.12;19.89
2;14.3;16.55;13;0;30850;64.33;25.12;19.89
2;7.81;14.3;10;0;30850;64.33;25.12;19.89
2;8.66;7.81;18;0;30850;64.33;25.12;19.89
2;2.79;8.66;12;0;30850;64.33;25.12;19.89
2;19.29;2.79;13;0;30850;64.33;25.12;19.89
2;9.2;19.29;16;0;30850;64.33;25.12;19.89
2;21.73;9.2;19;0;30850;64.33;25.12;19.89
2;2.87;21.73;2;0;30850;64.33;25.12;19.89
2;5.94;2.87;7;0;30850;64.33;25.12;19.89
2;7.22;5.94;8;0;30850;64.33;25.12;19.89
2;6.36;7.22;18;0;30850;64.33;25.12;19.89
2;6.5;6.36;11;0;30850;64.33;25.12;19.89
2;2.53;6.5;15;0;30850;64.33;25.12;19.89
2;4.33;2.53;19;0;30850;64.33;25.12;19.89
2;10.88;4.33;25;0;30850;64.33;25.12;19.89
2;12.27;10.88;26;0;30850;64.33;25.12;19.89
2;15.74;12.27;21;0;30850;64.33;25.12;19.89
2;10.17;15.74;17;0;30850;64.33;25.12;19.89
2;12.73;10.17;17;0;30850;64.33;25.12;19.89
2;0.99;12.73;5;0;30850;64.33;25.12;19.89
2;16.24;0.99;9;0;30850;64.33;25.12;19.89
2;5.76;16.24;14;0;30850;64.33;25.12;19.89
2;14.14;5.76;21;0;30850;64.33;25.12;19.89
2;10.99;14.14;8;0;30850;64.33;25.12;19.89
2;6.14;10.99;21;0;30850;64.33;25.12;19.89
2;3.97;6.14;10;0;30850;64.33;25.12;19.89
2;3.48;3.97;11;0;30850;64.33;25.12;19.89
2;3.66;3.48;2;0;30850;64.33;25.12;19.89
2;1.37;3.66;4;0;30850;64.33;25.12;19.89
2;5.09;1.37;8;0;30850;64.33;25.12;19.89
2;3.96;5.09;7;0;30850;64.33;25.12;19.89
2;14.61;3.96;19;0;30850;64.33;25.12;19.89
2;4.03;14.61;19;0;30850;64.33;25.12;19.89
2;4.64;4.03;14;0;30850;64.33;25.12;19.89
2;3.8;4.64;16;0;30850;64.33;25.12;19.89
2;3.95;3.8;6;0;30850;64.33;25.12;19.89
2;9.06;3.95;9;0;30850;64.33;25.12;19.89
2;3.22;9.06;8;0;30850;64.33;25.12;19.89
2;3.2;3.22;13;0;30850;64.33;25.12;19.89
2;5.28;3.2;11;0;30850;64.33;25.12;19.89
2;4.46;5.28;8;0;30850;64.33;25.12;19.89
2;2.69;4.46;4;0;30850;64.33;25.12;19.89
2;8.43;2.69;19;0;30850;64.33;25.12;19.89
2;1.48;8.43;10;0;30850;64.33;25.12;19.89
2;14.69;1.48;15;0;30850;64.33;25.12;19.89
2;9.89;14.69;18;0;30850;64.33;25.12;19.89
2;7.77;9.89;6;0;30850;64.33;25.12;19.89
2;4.72;7.77;8;0;30850;64.33;25.12;19.89
2;3.22;4.72;7;0;30850;64.33;25.12;19.89
2;0.09;3.22;2;0;30850;64.33;25.12;19.89
2;0.15;0.09;0;0;30850;64.33;25.12;19.89
2;4.78;0.15;4;0;30850;64.33;25.12;19.89
2;5.67;4.78;4;0;30850;64.33;25.12;19.89
2;7.01;5.67;6;0;30850;64.33;25.12;19.89
2;14.93;7.01;28;0;30850;64.33;25.12;19.89
2;5.12;14.93;8;0;30850;64.33;25.12;19.89
2;4.05;5.12;9;0;30850;64.33;25.12;19.89
2;10.53;4.05;11;0;30850;64.33;25.12;19.89
2;2.95;10.53;5;0;30850;64.33;25.12;19.89
2;2.45;2.95;5;0;30850;64.33;25.12;19.89
2;6.65;2.45;5;0;30850;64.33;25.12;19.89
2;0.46;6.65;9;0;30850;64.33;25.12;19.89
2;0.06;0.46;0;0;30850;64.33;25.12;19.89
2;0.48;0.06;1;0;30850;64.33;25.12;19.89
2;2.4;0.48;8;0;30850;64.33;25.12;19.89
2;1.02;2.4;6;0;30850;64.33;25.12;19.89
2;3.44;1.02;15;0;30850;64.33;25.12;19.89
2;2.5;3.44;14;0;30850;64.33;25.12;19.89
2;2.09;2.5;8;0;30850;64.33;25.12;19.89
2;2.87;2.09;9;0;30850;64.33;25.12;19.89
2;2.87;2.87;6;0;30850;64.33;25.12;19.89
2;5.65;2.87;17;0;30850;64.33;25.12;19.89
2;3.94;5.65;11;0;30850;64.33;25.12;19.89
2;7.32;3.94;13;0;30850;64.33;25.12;19.89
2;5.37;7.32;11;0;30850;64.33;25.12;19.89
2;1.72;5.37;8;0;30850;64.33;25.12;19.89
3;4.19;1.72;13;0;30850;33.54;11.82;8.83
3;3.43;4.19;3;0;30850;33.54;11.82;8.83
3;1.66;3.43;6;0;30850;33.54;11.82;8.83
3;1.83;1.66;14;0;30850;33.54;11.82;8.83
3;1.86;1.83;4;0;30850;33.54;11.82;8.83
3;10.19;1.86;17;0;30850;33.54;11.82;8.83
3;1.75;10.19;11;0;30850;33.54;11.82;8.83
3;0.6;1.75;3;0;30850;33.54;11.82;8.83
3;0.15;0.6;0;0;30850;33.54;11.82;8.83
3;7.36;0.15;17;0;30850;33.54;11.82;8.83
3;3.3;7.36;2;0;30850;33.54;11.82;8.83
3;0.54;3.3;1;0;30850;33.54;11.82;8.83
3;0.17;0.54;2;0;30850;33.54;11.82;8.83
3;3.8;0.17;7;0;30850;33.54;11.82;8.83
3;1.67;3.8;11;0;30850;33.54;11.82;8.83
3;2.55;1.67;7;0;30850;33.54;11.82;8.83
3;1.31;2.55;5;0;30850;33.54;11.82;8.83
3;1.61;1.31;10;0;30850;33.54;11.82;8.83
3;0.58;1.61;2;0;30850;33.54;11.82;8.83
3;11.43;0.58;8;0;30850;33.54;11.82;8.83
3;19.25;11.43;31;0;30850;33.54;11.82;8.83
3;18.31;19.25;19;0;30850;33.54;11.82;8.83
3;24.12;18.31;15;0;30850;33.54;11.82;8.83
3;4.88;24.12;10;0;30850;33.54;11.82;8.83
3;1.27;4.88;2;0;30850;33.54;11.82;8.83
3;0.63;1.27;1;0;30850;33.54;11.82;8.83
3;1;0.63;5;0;30850;33.54;11.82;8.83
3;1.04;1;5;0;30850;33.54;11.82;8.83
3;2.45;1.04;4;0;30850;33.54;11.82;8.83
3;2.87;2.45;3;0;30850;33.54;11.82;8.83
3;5.21;2.87;4;0;30850;33.54;11.82;8.83
3;0.56;5.21;2;0;30850;33.54;11.82;8.83
3;0.09;0.56;1;0;30850;33.54;11.82;8.83
3;0.01;0.09;0;0;30850;33.54;11.82;8.83
3;0;0.01;0;0;30850;33.54;11.82;8.83
3;0;0;0;0;30850;33.54;11.82;8.83
3;1.61;0;2;0;30850;33.54;11.82;8.83
3;3.36;1.61;1;0;30850;33.54;11.82;8.83
3;1.26;3.36;2;0;30850;33.54;11.82;8.83
3;1.97;1.26;7;0;30850;33.54;11.82;8.83
3;5.01;1.97;9;0;30850;33.54;11.82;8.83
3;0.65;5.01;3;0;30850;33.54;11.82;8.83
3;1.81;0.65;1;0;30850;33.54;11.82;8.83
3;2.46;1.81;1;0;30850;33.54;11.82;8.83
3;1.26;2.46;5;0;30850;33.54;11.82;8.83
3;0.37;1.26;1;0;30850;33.54;11.82;8.83
3;1.37;0.37;13;0;30850;33.54;11.82;8.83
3;1.14;1.37;8;0;30850;33.54;11.82;8.83
3;1.51;1.14;7;0;30850;33.54;11.82;8.83
3;3.5;1.51;6;0;30850;33.54;11.82;8.83
